time,actual,predicted
2021-05-03 15:45:00,1.9761920330131757,1.9200936034235927
2021-05-03 15:50:00,1.898643135305211,1.9076922388308593
2021-05-03 15:55:00,1.9222762127668165,1.9267049131836391
2021-05-03 16:00:00,1.9327063020447213,1.9144891714882395
2021-05-03 16:05:00,1.9044413232300772,1.9159272868496915
2021-05-03 16:10:00,1.921227301167022,1.9035338946037517
2021-05-03 16:15:00,1.75591042003563,1.75494336153366
2021-05-03 16:20:00,1.6528049879544056,1.6714409740946483
2021-05-03 16:25:00,1.7530248954341257,1.7594882903220512
2021-05-03 16:30:00,1.8731218812703656,1.8688366628956008
2021-05-03 16:35:00,1.9419687478147047,1.913169581623888
2021-05-03 16:40:00,1.695292692426548,1.6992938510869042
2021-05-03 16:45:00,1.6681865370352216,1.6712015560227065
2021-05-03 16:50:00,1.5660886300029588,1.5745760676693952
2021-05-03 16:55:00,1.547242823077026,1.5547139411649458
2021-05-03 17:00:00,1.5105573773380288,1.5129919401682037
2021-05-03 17:05:00,1.6621013571267111,1.677696724958705
2021-05-03 17:10:00,1.5097052214717015,1.4900467694599773
2021-05-03 17:15:00,1.6423687924640826,1.637483726796572
2021-05-03 17:20:00,1.5288027400428634,1.5237980248214715
2021-05-03 17:25:00,1.7637005901448417,1.7447755224523551
2021-05-03 17:30:00,1.3908389766717018,1.366260119534272
2021-05-03 17:35:00,1.5502769321807006,1.55600070800102
2021-05-03 17:40:00,1.490114456630779,1.49929196096974
2021-05-03 17:45:00,1.624619389901195,1.6333126241268563
2021-05-03 17:50:00,1.451195494082905,1.4614541113463109
2021-05-03 17:55:00,1.4437635551022134,1.4520620457236053
2021-05-03 18:00:00,1.4918798304876129,1.5011254467906927
2021-05-03 18:05:00,1.476599373145716,1.489180799675805
2021-05-03 18:10:00,1.4858177184926813,1.4935056196966887
2021-05-03 18:15:00,1.5086902332742291,1.4921485076477528
2021-05-03 18:20:00,1.2777532796273612,1.284339914744405
2021-05-03 18:25:00,1.223889701420578,1.2319883370285514
2021-05-03 18:30:00,1.5115024833267183,1.4949142222952194
2021-05-03 18:35:00,1.3823085979238257,1.375635535361025
2021-05-03 18:40:00,1.5482930916129132,1.5258096605874103
2021-05-03 18:45:00,1.514938245513885,1.4812103610168468
2021-05-03 18:50:00,1.3987485571570863,1.3973190359604903
2021-05-03 18:55:00,1.4725618098013584,1.4633252175443066
2021-05-03 19:00:00,1.3682236012797544,1.3607343295373628
2021-05-03 19:05:00,1.3726092187319354,1.3582727024307222
2021-05-03 19:10:00,1.2473680881675957,1.24481535011756
2021-05-03 19:15:00,1.3767030949241477,1.3652218996847385
2021-05-03 19:20:00,1.4239034384468543,1.4434013967546069
2021-05-03 19:25:00,1.4431285090107466,1.4715650459432343
2021-05-03 19:30:00,1.5731297713889014,1.5358878260302025
2021-05-03 19:35:00,1.5302376999610816,1.5471923182615772
2021-05-03 19:40:00,1.3597013641484357,1.358399914952597
2021-05-03 19:45:00,1.4905873488591468,1.5127093599701855
2021-05-03 19:50:00,1.5643022236366853,1.6015661165609434
2021-05-03 19:55:00,1.434627304388867,1.4394999763238137
2021-05-03 20:00:00,1.1256692392737135,1.1903470712625766
2021-05-03 20:05:00,1.0950309792326265,1.1588153592613797
2021-05-03 20:10:00,1.337382479292782,1.3598122250508002
2021-05-03 20:15:00,1.2183886825000516,1.2236290303056283
2021-05-03 20:20:00,1.3693227195149853,1.3649148055918066
2021-05-03 20:25:00,1.1152466131443193,1.1489827907274135
2021-05-03 20:30:00,1.296057669052236,1.3131058278184444
2021-05-03 20:35:00,1.421110863967712,1.385147090108885
2021-05-03 20:40:00,1.3775681416833572,1.3737451698528365
2021-05-03 20:45:00,1.0622786127588355,1.1206564192937638
2021-05-03 20:50:00,1.1227633606308156,1.110168672663176
2021-05-03 20:55:00,1.135886968053083,1.1358789416365742
2021-05-03 21:00:00,1.1526274886309162,1.153862685301019
2021-05-03 21:05:00,1.2239968993719157,1.234498316234576
2021-05-03 21:10:00,1.027169248291716,1.046564848253465
2021-05-03 21:15:00,1.1498505189168418,1.15692938532703
2021-05-03 21:20:00,1.1160478839071637,1.107403191314288
2021-05-03 21:25:00,1.160276537386468,1.1639728127200304
2021-05-03 21:30:00,1.1156021304006534,1.1168371609449512
2021-05-03 21:35:00,1.2048098230186235,1.1838396927240045
2021-05-03 21:40:00,1.070630554410498,1.059682112534856
2021-05-03 21:45:00,1.0394054195092413,1.0413106322242218
2021-05-03 21:50:00,1.0036135161874045,1.005751064315118
2021-05-03 21:55:00,0.9328818654100576,0.9293951904933784
2021-05-03 22:00:00,0.985235173745468,0.9858191758735848
2021-05-03 22:05:00,1.0102747154673413,1.0075897325146432
2021-05-03 22:10:00,0.772266089372441,0.7902985328406066
2021-05-03 22:15:00,0.7377266380643301,0.7592191526796886
2021-05-03 22:20:00,0.8403937797875553,0.8467960071532706
2021-05-03 22:25:00,0.9471751517443856,0.9556766754361068
2021-05-03 22:30:00,0.8615389149228695,0.8507707060358006
2021-05-03 22:35:00,0.7598440179101914,0.7493763187463264
2021-05-03 22:40:00,0.8560745332768508,0.8464549826751954
2021-05-03 22:45:00,1.001048228503819,1.0023980260714869
2021-05-03 22:50:00,0.914709098786192,0.9048985879877
2021-05-03 22:55:00,0.981825193344066,0.9635205809291256
2021-05-03 23:00:00,0.8951773606653095,0.8856767210968973
2021-05-03 23:05:00,0.9257884819845392,0.9129662531118448
2021-05-03 23:10:00,0.8941739064246264,0.8805183079587641
2021-05-03 23:15:00,0.8097283810246105,0.8280942658550975
2021-05-03 23:20:00,0.6543510567735484,0.6508198756885667
2021-05-03 23:25:00,0.746769938655314,0.7388568111484209
2021-05-03 23:30:00,0.5687243185046824,0.5662991355505346
2021-05-03 23:35:00,0.7144307592218047,0.7396634189299766
2021-05-03 23:40:00,0.6301589216416771,0.6167375244615959
2021-05-03 23:45:00,0.5771346084083389,0.5815959387783186
2021-05-03 23:50:00,0.5850068731511693,0.5778763827336751
2021-05-03 23:55:00,0.3352417527475758,0.3592624029293437
2021-05-04 00:00:00,0.4408846553224818,0.4522307880841344
2021-05-04 00:05:00,0.1861232962249125,0.2067391156402299
2021-05-04 00:10:00,0.1773384919596218,0.163625635119215
2021-05-04 00:15:00,0.1502431920570384,0.1464681236682826
2021-05-04 00:20:00,0.2879457452303211,0.272603636626909
2021-05-04 00:25:00,0.1598754029123313,0.1354920551285066
2021-05-04 00:30:00,0.0086455538291501,0.0112292418979767
2021-05-04 00:35:00,0.043727779574412,0.0547479811100946
2021-05-04 00:40:00,-0.1029529412573963,-0.1160631359768468
2021-05-04 00:45:00,-0.2027223459542809,-0.2032848959451622
2021-05-04 00:50:00,-0.0073649351307146,-0.0222488614947474
2021-05-04 00:55:00,-0.0047589393643428,-0.0238260472401089
2021-05-04 01:00:00,-0.0762267279720757,-0.1059612830344486
2021-05-04 01:05:00,-0.0331250099179062,-0.0535688265733279
2021-05-04 01:10:00,-0.4183666298344163,-0.3358647241643121
2021-05-04 01:15:00,-0.1415706639926512,-0.1817617741598975
2021-05-04 01:20:00,-0.3918554909198168,-0.3903056017207996
2021-05-04 01:25:00,-0.4365468596067927,-0.4295380033556194
2021-05-04 01:30:00,-0.343239184584192,-0.3362014456120074
2021-05-04 01:35:00,-0.4132692994015209,-0.4192453550343794
2021-05-04 01:40:00,-0.4820673162465168,-0.4666846297062671
2021-05-04 01:45:00,-0.4850939622016807,-0.4745768863442118
2021-05-04 01:50:00,-0.6221967496219114,-0.6035901602707577
2021-05-04 01:55:00,-0.6159494158503022,-0.604040174335014
2021-05-04 02:00:00,-0.7047568123208736,-0.7014926569307841
2021-05-04 02:05:00,-0.7484650808085596,-0.7547455050938675
2021-05-04 02:10:00,-0.8109282415039555,-0.7953857931744915
2021-05-04 02:15:00,-0.7747882840742955,-0.758437990601467
2021-05-04 02:20:00,-0.7584480596438613,-0.7394548189196849
2021-05-04 02:25:00,-0.7797913074487357,-0.790193121755865
2021-05-04 02:30:00,-0.8663896119601022,-0.8642164086638241
2021-05-04 02:35:00,-0.9119005700471762,-0.8599158018780054
2021-05-04 02:40:00,-0.9529302466875214,-0.933097158050432
2021-05-04 02:45:00,-0.893440811439667,-0.8628405925066455
2021-05-04 02:50:00,-0.8250220582326305,-0.8040917944255762
2021-05-04 02:55:00,-0.7159128624084682,-0.7462914957097292
2021-05-04 03:00:00,-0.8659112919873628,-0.8840064630537109
2021-05-04 03:05:00,-0.9000063467250561,-0.9125065668960723
2021-05-04 03:10:00,-0.8948282785946345,-0.8881095910930435
2021-05-04 03:15:00,-0.9193800017911185,-0.9258270185857236
2021-05-04 03:20:00,-0.9725277962089086,-0.9680232445718412
2021-05-04 03:25:00,-0.870444137005621,-0.8857929091811366
2021-05-04 03:30:00,-0.99258941787406,-0.9929705432829816
2021-05-04 03:35:00,-0.9656644134511329,-0.9556941812799687
2021-05-04 03:40:00,-0.9301567882407538,-0.9221207116744972
2021-05-04 03:45:00,-1.0508352211927918,-1.0453258398653726
2021-05-04 03:50:00,-1.0274687816734367,-1.0083935790364105
2021-05-04 03:55:00,-0.9798627142589594,-0.9715369251304674
2021-05-04 04:00:00,-0.9338700438589138,-0.9514524601897302
2021-05-04 04:05:00,-1.049142443416927,-1.046490697061645
2021-05-04 04:10:00,-1.0075292842566443,-1.0037827099355947
2021-05-04 04:15:00,-1.0590867495735816,-1.069085762771638
2021-05-04 04:20:00,-1.0024068505060306,-1.0029871166736395
2021-05-04 04:25:00,-1.0238064111587597,-1.0271866757458976
2021-05-04 04:30:00,-1.065726916344079,-1.0595376070379554
2021-05-04 04:35:00,-1.0316576433921505,-1.0389588476847986
2021-05-04 04:40:00,-1.0287388738563703,-1.0323386083118204
2021-05-04 04:45:00,-1.0786483402885076,-1.0744566842678889
2021-05-04 04:50:00,-1.0882479846775714,-1.0871183744222346
2021-05-04 04:55:00,-1.0650253803840612,-1.0687803386644557
2021-05-04 05:00:00,-1.0843291532413404,-1.0891581433808737
2021-05-04 05:05:00,-1.1061697181242545,-1.1048243025069862
2021-05-04 05:10:00,-1.0869073318178082,-1.0915963356000613
2021-05-04 05:15:00,-1.0787528243676592,-1.081097049416658
2021-05-04 05:20:00,-1.0924178492909848,-1.0930122036660943
2021-05-04 05:25:00,-1.0788953026574113,-1.0787895568755086
2021-05-04 05:30:00,-1.1145779726237717,-1.1137246615125516
2021-05-04 05:35:00,-1.1026450766230045,-1.1053932784033715
2021-05-04 05:40:00,-1.1175964769623783,-1.1173220635336658
2021-05-04 05:45:00,-1.123455048543378,-1.1230967809187316
2021-05-04 05:50:00,-1.1210071358318263,-1.1200944178435204
2021-05-04 05:55:00,-1.0910412376247602,-1.0936627531008891
2021-05-04 06:00:00,-1.0913818285840726,-1.0963639176624749
2021-05-04 06:05:00,-1.095749805867046,-1.0988293459230956
2021-05-04 06:10:00,-1.1116123887927871,-1.112157107359908
2021-05-04 06:15:00,-1.125673639055233,-1.1230517463408798
2021-05-04 06:20:00,-1.0955883304719938,-1.096713040158593
2021-05-04 06:25:00,-1.1195932084230478,-1.1213621185324338
2021-05-04 06:30:00,-1.123105637499462,-1.1252542641540824
2021-05-04 06:35:00,-1.104477618816436,-1.103732206200166
2021-05-04 06:40:00,-1.095321014061697,-1.0939865046347588
2021-05-04 06:45:00,-1.1046825161664604,-1.1066250120483712
2021-05-04 06:50:00,-1.1217805894047668,-1.1233997956853183
2021-05-04 06:55:00,-1.1344923667228457,-1.1294727060248444
2021-05-04 07:00:00,-1.1191128530461691,-1.116127391154751
2021-05-04 07:05:00,-1.126585500109647,-1.1273738857361788
2021-05-04 07:10:00,-1.1099989917783557,-1.1094975954801525
2021-05-04 07:15:00,-1.1251546109997077,-1.125524670155701
2021-05-04 07:20:00,-1.1227921852620073,-1.1210311818067022
2021-05-04 07:25:00,-1.1279946782421006,-1.1283602352277196
2021-05-04 07:30:00,-1.1299425600034267,-1.1278970575667155
2021-05-04 07:35:00,-1.128788485856434,-1.1164138755866044
2021-05-04 07:40:00,-1.131753391219372,-1.130126843521739
2021-05-04 07:45:00,-1.0761319023042657,-1.0757693978302452
2021-05-04 07:50:00,-1.123938796260489,-1.1239082604305988
2021-05-04 07:55:00,-1.1082546504309612,-1.1079679444982868
2021-05-04 08:00:00,-1.101231149214226,-1.1013744826913718
2021-05-04 08:05:00,-1.125814081940846,-1.1215550841306503
2021-05-04 08:10:00,-1.1184255649151265,-1.1151163092017125
2021-05-04 08:15:00,-1.1029090006930693,-1.1017539125704754
2021-05-04 08:20:00,-1.069251557845329,-1.0670516433410195
2021-05-04 08:25:00,-1.1033269370096757,-1.1044049635101512
2021-05-04 08:30:00,-1.08506461260368,-1.0850053747516906
2021-05-04 08:35:00,-1.1020487032101849,-1.0997074621417962
2021-05-04 08:40:00,-1.0682949178998502,-1.072099918069571
2021-05-04 08:45:00,-1.0958997473053091,-1.0999865336361292
2021-05-04 08:50:00,-1.0912936277380356,-1.086243699463867
2021-05-04 08:55:00,-1.0872777753711638,-1.0840288843318742
2021-05-04 09:00:00,-1.0649758522166712,-1.0678400745311505
2021-05-04 09:05:00,-1.0424541054151324,-1.0453666286695718
2021-05-04 09:10:00,-1.0756719009687803,-1.0689433280905998
2021-05-04 09:15:00,-1.061944456985182,-1.0637667736520509
2021-05-04 09:20:00,-1.075133875807954,-1.0694100021993929
2021-05-04 09:25:00,-1.081995901629637,-1.0745848035641667
2021-05-04 09:30:00,-1.0661862392115182,-1.060662059901179
2021-05-04 09:35:00,-1.0692854812476509,-1.062530371671701
2021-05-04 09:40:00,-1.0564217270871696,-1.0513621343145043
2021-05-04 09:45:00,-1.0485141820059245,-1.0478118668272056
2021-05-04 09:50:00,-1.0452202196404636,-1.04539860455242
2021-05-04 09:55:00,-1.0319805941822553,-1.0330181148912654
2021-05-04 10:00:00,-0.9785980498203972,-0.9777561092057022
2021-05-04 10:05:00,-0.9453449739283346,-0.9522358997393804
2021-05-04 10:10:00,-0.9080692609889358,-0.9134758745541968
2021-05-04 10:15:00,-0.8809522501088665,-0.8846279333403709
2021-05-04 10:20:00,-0.923687595417959,-0.9168700177789924
2021-05-04 10:25:00,-0.8741777466651742,-0.8534719631285862
2021-05-04 10:30:00,-0.8388254906374296,-0.8375686948012936
2021-05-04 10:35:00,-0.8560253340827018,-0.8551907965876945
2021-05-04 10:40:00,-0.8735800163162615,-0.8694096582286784
2021-05-04 10:45:00,-0.7968859883468099,-0.7864162763846162
2021-05-04 10:50:00,-0.7809548801483784,-0.783588732912167
2021-05-04 10:55:00,-0.6922092242700328,-0.7072951210495285
2021-05-04 11:00:00,-0.6038197641160677,-0.5945797187952758
2021-05-04 11:05:00,-0.4790162454416812,-0.4739875027808035
2021-05-04 11:10:00,-0.4149322245833426,-0.4173239465835673
2021-05-04 11:15:00,-0.3663193105879501,-0.3725316287486772
2021-05-04 11:20:00,-0.3338193342274346,-0.3330359619740216
2021-05-04 11:25:00,-0.2199052276983921,-0.230270980167918
2021-05-04 11:30:00,-0.2254279575964046,-0.2124032753808956
2021-05-04 11:35:00,-0.133808311073344,-0.1332389686240299
2021-05-04 11:40:00,-0.0794182416625243,-0.0751253276948797
2021-05-04 11:45:00,-0.0779228980881729,-0.0758835570804331
2021-05-04 11:50:00,0.0074277036857923,0.0195165444338817
2021-05-04 11:55:00,0.1369486106870685,0.1431149086893673
2021-05-04 12:00:00,0.2340292465159157,0.2672096831695943
2021-05-04 12:05:00,0.4881616657344362,0.4874624610718546
2021-05-04 12:10:00,0.5375887413855556,0.5437698653730058
2021-05-04 12:15:00,0.616233364988519,0.6223144065800715
2021-05-04 12:20:00,0.7215553521774594,0.7352186749270094
2021-05-04 12:25:00,0.8066922365167964,0.795221349845915
2021-05-04 12:30:00,0.9305838941367692,0.9366579654454744
2021-05-04 12:35:00,0.9485816160046536,0.945196455333471
2021-05-04 12:40:00,1.041779379203731,1.055457461732485
2021-05-04 12:45:00,1.0323127145517692,1.0273670928107184
2021-05-04 12:50:00,1.1412746828098543,1.1526109154445383
2021-05-04 12:55:00,1.218812725029076,1.240843153356818
2021-05-04 13:00:00,1.2721789861578192,1.275162062694162
2021-05-04 13:05:00,1.427313418848256,1.4265191761169806
2021-05-04 13:10:00,1.4672059830427695,1.467108266326304
2021-05-04 13:15:00,1.7620532697280875,1.7632245307391348
2021-05-04 13:20:00,1.538854922618902,1.566262795994189
2021-05-04 13:25:00,1.5693825923684197,1.571035871995318
2021-05-04 13:30:00,1.8202529372196616,1.823703489499676
2021-05-04 13:35:00,1.5764291614987338,1.585226327812561
2021-05-04 13:40:00,1.8921915826516236,1.8824728018067252
2021-05-04 13:45:00,1.8704276846579568,1.8773221853671749
2021-05-04 13:50:00,1.956810236330556,1.9500754038841113
2021-05-04 13:55:00,2.0148999919986066,2.003917337932362
2021-05-04 14:00:00,2.00357093255917,1.999682389524023
2021-05-04 14:05:00,1.9979091167116376,2.001363865420499
2021-05-04 14:10:00,2.02459869272245,2.0160939029797738
2021-05-04 14:15:00,1.885467964311414,1.8785469116069724
2021-05-04 14:20:00,2.263718649477418,2.2824646746558392
2021-05-04 14:25:00,1.9164217119940956,1.955608031344636
2021-05-04 14:30:00,2.0915173530788107,2.138640113511028
2021-05-04 14:35:00,2.1548577729582523,2.1589513045751665
2021-05-04 14:40:00,2.276176001278082,2.256159658952638
2021-05-04 14:45:00,2.197439106020803,2.155299387299747
2021-05-04 14:50:00,2.246494381182474,2.2276582234540547
2021-05-04 14:55:00,2.2026015693861565,2.18247225007377
2021-05-04 15:00:00,2.204091485216136,2.212447454373032
2021-05-04 15:05:00,2.092099478662655,2.107608666944143
2021-05-04 15:10:00,1.9621267119424508,2.0040382859884267
2021-05-04 15:15:00,2.010241630391757,2.0289795519916516
2021-05-04 15:20:00,2.073778806004666,2.0440800946003583
2021-05-04 15:25:00,1.975535954412269,1.9554840839869576
2021-05-04 15:30:00,1.906355960057128,1.91131344761794
2021-05-04 15:35:00,2.00548760479036,2.018845047904106
2021-05-04 15:40:00,1.6831664330325458,1.6779184431330212
2021-05-04 15:45:00,1.792103976440959,1.7903500371208427
2021-05-04 15:50:00,1.8775068202545,1.8434889145069608
2021-05-04 15:55:00,1.842734654406461,1.8255345350103744
2021-05-04 16:00:00,1.6410193195197158,1.639951518006055
2021-05-04 16:05:00,1.6803094040889917,1.6982442020585584
2021-05-04 16:10:00,1.6318667855732552,1.6191467804752029
2021-05-04 16:15:00,1.577203972007767,1.5629556909939857
2021-05-04 16:20:00,1.6664211631783876,1.6704744855074385
2021-05-04 16:25:00,1.5820869065379877,1.567149790308176
2021-05-04 16:30:00,1.5475813786321988,1.5473765538122823
2021-05-04 16:35:00,1.4012744936939785,1.4012781688202811
2021-05-04 16:40:00,1.6422059601329373,1.655382916254948
2021-05-04 16:45:00,1.60187781945261,1.570908402782661
2021-05-04 16:50:00,1.5904775208682973,1.5506838765164137
2021-05-04 16:55:00,1.5786871031572824,1.548869087959756
2021-05-04 17:00:00,1.399646170382525,1.39286326103007
2021-05-04 17:05:00,1.4163052747947853,1.4235342394445614
2021-05-04 17:10:00,1.611406903164844,1.5979947442111186
2021-05-04 17:15:00,1.6381867154258334,1.6142323451209084
2021-05-04 17:20:00,1.6712335370317786,1.639096369769104
2021-05-04 17:25:00,1.518005599551835,1.507616944735273
2021-05-04 17:30:00,1.6780073620074245,1.6554215686369933
2021-05-04 17:35:00,1.5964717860585849,1.583783625276337
2021-05-04 17:40:00,1.4267848922400803,1.4215847803112045
2021-05-04 17:45:00,1.528330526282542,1.5114390974945853
2021-05-04 17:50:00,1.4520049064623066,1.4494347006923909
2021-05-04 17:55:00,1.3896218049963904,1.4077588281782571
2021-05-04 18:00:00,1.4394634246238838,1.457960076946219
2021-05-04 18:05:00,1.362858954436562,1.3792118926681358
2021-05-04 18:10:00,1.4285244843111495,1.4396327534973896
2021-05-04 18:15:00,1.326958496227295,1.3285762989103749
2021-05-04 18:20:00,1.3419621386062444,1.3472988304598037
2021-05-04 18:25:00,1.381941546710702,1.3824750423369183
2021-05-04 18:30:00,1.350289655408235,1.329201008899472
2021-05-04 18:35:00,1.201050431573306,1.189223800211321
2021-05-04 18:40:00,1.3410489206157377,1.3377818882095742
2021-05-04 18:45:00,1.309615496024224,1.2970551885878738
2021-05-04 18:50:00,1.3427756217939246,1.3321450849237495
2021-05-04 18:55:00,1.463868598722337,1.4535715961451932
2021-05-04 19:00:00,1.5191440689337594,1.4902509785375149
2021-05-04 19:05:00,1.437655307280124,1.4232061706202874
2021-05-04 19:10:00,1.3317437313588285,1.3044027480796647
2021-05-04 19:15:00,1.237163928749155,1.2357282798323557
2021-05-04 19:20:00,1.240668894677058,1.2415727292794234
2021-05-04 19:25:00,1.1456161998390166,1.1475003131202446
2021-05-04 19:30:00,1.342139218766365,1.3462797525708627
2021-05-04 19:35:00,1.2181050828566402,1.2176346942374583
2021-05-04 19:40:00,1.1669024563279904,1.1781362769791577
2021-05-04 19:45:00,1.400897265460158,1.3922234995325742
2021-05-04 19:50:00,1.262629548404192,1.2533868448595602
2021-05-04 19:55:00,1.2172190035879908,1.2167854993588751
2021-05-04 20:00:00,1.308918030872485,1.3101810124331312
2021-05-04 20:05:00,1.247626584493289,1.2109299835834098
2021-05-04 20:10:00,1.4554813767322594,1.448612405655749
2021-05-04 20:15:00,1.2574514802737704,1.2386733466697113
2021-05-04 20:20:00,1.203513270581879,1.2081903299306849
2021-05-04 20:25:00,1.156003545629996,1.1572692275408916
2021-05-04 20:30:00,1.264398314601258,1.2736073866711284
2021-05-04 20:35:00,1.125492837581639,1.1265071975479348
2021-05-04 20:40:00,0.9644197740807228,0.961728175616654
2021-05-04 20:45:00,1.2086221349715638,1.201878286409792
2021-05-04 20:50:00,1.2507692484843935,1.2432591049305846
2021-05-04 20:55:00,1.020509405947872,1.0357634769073318
2021-05-04 21:00:00,1.1345965218287564,1.130282434313185
2021-05-04 21:05:00,1.1386985396375258,1.140598021767173
2021-05-04 21:10:00,1.1169597449615776,1.0971481447145923
2021-05-04 21:15:00,1.2437769567977948,1.2420297367812598
2021-05-04 21:20:00,1.0084136776159596,1.0114824291979947
2021-05-04 21:25:00,1.0640310957227872,1.0781778685298469
2021-05-04 21:30:00,1.1953105919004328,1.186113412039558
2021-05-04 21:35:00,1.2177427809198418,1.2051157741139469
2021-05-04 21:40:00,1.0754476775402142,1.089773858924045
2021-05-04 21:45:00,1.1050159934720674,1.1073099577166066
2021-05-04 21:50:00,1.0662700402760354,1.062470540971444
2021-05-04 21:55:00,0.9878832345307188,0.9787226125022788
2021-05-04 22:00:00,1.0495810832697317,1.046057513689047
2021-05-04 22:05:00,1.0643187661744773,1.0747383590510795
2021-05-04 22:10:00,0.9671906375823792,0.969605612901032
2021-05-04 22:15:00,0.999548814121189,0.9931649755977195
2021-05-04 22:20:00,0.9650548201721896,0.963666581323705
2021-05-04 22:25:00,0.97456558524717,0.9800108521145012
2021-05-04 22:30:00,1.1328196140151328,1.1201375402802658
2021-05-04 22:35:00,1.0624238049207737,1.059375512848019
2021-05-04 22:40:00,1.112363123946954,1.10057115121941
2021-05-04 22:45:00,0.9847080040733848,0.9751562232607376
2021-05-04 22:50:00,0.96249224636079,0.9734926844089932
2021-05-04 22:55:00,1.0340882654292998,1.031457737707169
2021-05-04 23:00:00,1.1432225645711802,1.1428235241178843
2021-05-04 23:05:00,0.9173809059530684,0.9033957699687652
2021-05-04 23:10:00,0.836106540202108,0.8361077132365698
2021-05-04 23:15:00,0.84808421509394,0.8574656797309762
2021-05-04 23:20:00,0.4951342818476887,0.5646663447851642
2021-05-04 23:25:00,0.66131620973829,0.6663848388404267
2021-05-04 23:30:00,0.6313170665969482,0.6189644909041453
2021-05-04 23:35:00,0.5414702570792324,0.5523604237742438
2021-05-04 23:40:00,0.4731668434400904,0.493542679347056
2021-05-04 23:45:00,0.7640545906063911,0.7528154806118982
2021-05-04 23:50:00,0.5617137081808294,0.5647381711142406
2021-05-04 23:55:00,0.6035968976235947,0.6013725117118701
2021-05-05 00:00:00,0.3884200782274557,0.4181006145991522
2021-05-05 00:05:00,0.4337478499419912,0.4242149315876394
2021-05-05 00:10:00,0.2989301429021667,0.277499918383055
2021-05-05 00:15:00,0.2710749587875718,0.2756293981099679
2021-05-05 00:20:00,0.2610845168037592,0.2627398824177452
2021-05-05 00:25:00,0.0435853012846599,0.0555888175611561
2021-05-05 00:30:00,0.0604411614303875,0.0709167599241572
2021-05-05 00:35:00,-0.0622394307266917,-0.0547469041222849
2021-05-05 00:40:00,-0.1073561988787847,-0.108189151803972
2021-05-05 00:45:00,0.0221375694006338,0.0222540707554775
2021-05-05 00:50:00,-0.1310944388875884,-0.1517826575820346
2021-05-05 00:55:00,-0.1058343950506223,-0.1156841707538684
2021-05-05 01:00:00,-0.2065244808865244,-0.2161377359081508
2021-05-05 01:05:00,-0.0945290819928111,-0.1156787721224669
2021-05-05 01:10:00,-0.3330886241414199,-0.325453027915446
2021-05-05 01:15:00,-0.3703561954642614,-0.3719878141980098
2021-05-05 01:20:00,-0.2333463581663929,-0.2338964326352221
2021-05-05 01:25:00,-0.4850166168443867,-0.5041498174213098
2021-05-05 01:30:00,-0.4019836619170565,-0.4019930101781052
2021-05-05 01:35:00,-0.3844520475970757,-0.3917773216045953
2021-05-05 01:40:00,-0.5191469519204949,-0.5322627099175202
2021-05-05 01:45:00,-0.5075953549618264,-0.525856165199175
2021-05-05 01:50:00,-0.6020150391125403,-0.6068005442774643
2021-05-05 01:55:00,-0.4789165106388546,-0.496153946829511
2021-05-05 02:00:00,-0.6045484387979431,-0.6095957094802339
2021-05-05 02:05:00,-0.6870766134987227,-0.6854380213225136
2021-05-05 02:10:00,-0.6858241614849965,-0.6680560913984573
2021-05-05 02:15:00,-0.8307741103303393,-0.8106273486916417
2021-05-05 02:20:00,-0.6911487787134489,-0.6948216394632164
2021-05-05 02:25:00,-0.7899174430418361,-0.7929160366981615
2021-05-05 02:30:00,-0.8658922948820625,-0.8619824324666207
2021-05-05 02:35:00,-0.8392807426965901,-0.8378274369799238
2021-05-05 02:40:00,-0.7796569707755409,-0.7835132748052184
2021-05-05 02:45:00,-0.881296233408411,-0.8792451091609929
2021-05-05 02:50:00,-0.8624599250351281,-0.8624724654238799
2021-05-05 02:55:00,-0.8455999940811219,-0.8644334336733573
2021-05-05 03:00:00,-0.833846892112661,-0.8517924498339108
2021-05-05 03:05:00,-0.9172740369749722,-0.914958304558868
2021-05-05 03:10:00,-0.955011786653996,-0.951041202088336
2021-05-05 03:15:00,-1.0231618665146427,-1.0179575278409083
2021-05-05 03:20:00,-0.8633894262587495,-0.8374125492893564
2021-05-05 03:25:00,-0.9646969180169108,-0.9765710199614568
2021-05-05 03:30:00,-1.015963320541926,-1.0128284068443374
2021-05-05 03:35:00,-0.968550616520684,-0.9238916473165684
2021-05-05 03:40:00,-1.0397565164624911,-1.0260780287018771
2021-05-05 03:45:00,-0.9836241411084166,-0.9784669598095116
2021-05-05 03:50:00,-0.9756283951811344,-0.9801094231690424
2021-05-05 03:55:00,-1.0232432826802154,-1.0346675598149797
2021-05-05 04:00:00,-1.0272537073027157,-1.0308673382134568
2021-05-05 04:05:00,-1.0166132929304146,-1.0124491109774592
2021-05-05 04:10:00,-1.0385705543173165,-1.0371692890041142
2021-05-05 04:15:00,-1.0566924358376988,-1.058879639749821
2021-05-05 04:20:00,-1.0990586945295286,-1.0955888671480265
2021-05-05 04:25:00,-1.0328402131970933,-1.036935606806028
2021-05-05 04:30:00,-1.0906599385826616,-1.0918089634143964
2021-05-05 04:35:00,-1.055163847329072,-1.0606671635943623
2021-05-05 04:40:00,-1.092892776923492,-1.095499976989404
2021-05-05 04:45:00,-1.1102798775495812,-1.1081134476264107
2021-05-05 04:50:00,-1.0156824347707003,-1.0160677538714846
